feature,selected,ranking
asp_T2W30,True,1
pe_T2W30,True,1
diameter_T2W30,False,2
atd_T2W30,False,3
density_T2W30,False,3
lcc_T2W30,False,4
lsc_T2W30,False,4
l2_T2W30,False,5
l3_T2W30,False,5
l1_T2W30,False,6
re_T2W30,False,6
edges_T2W30,False,7
nodes_T2W30,False,7
