target,window,feature_type,covariates,n_subjects,n_candidate_predictors,n_selected_per_split,predictors,n_iter,alpha_mean,alpha_std,r2_mean,r2_std,r2_ci_lower,r2_ci_upper,rmse_mean,rmse_std,rmse_ci_lower,rmse_ci_upper,mae_mean,mae_std,mae_ci_lower,mae_ci_upper,rho_mean,rho_std,rho_ci_lower,rho_ci_upper,frac_r2_below_zero
MOT,T6W150,z,,252,14,14,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,1000.0,0.0,-0.011521075448257834,0.011329425138819718,-0.012634716754632729,-0.01040743414188294,7.825664796127075,0.4818436199700539,7.778301319883853,7.873028272370298,6.708517059227569,0.3654063168272804,6.672598946609936,6.744435171845202,-0.1521729307619023,0.1753522051884257,-0.16940941509089458,-0.13493644643291003,0.865
COG,T6W150,z,,252,14,14,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,602.721254090486,375.2625521776729,-0.020334714519939796,0.06102834767673587,-0.026333579246072034,-0.014335849793807557,2.1852581529338364,0.27146823703578504,2.1585738120756277,2.211942493792045,1.6974917016308426,0.18874151222933158,1.6789390970925913,1.716044306169094,0.03208830982038661,0.18921564319046405,0.013489099932218637,0.050687519708554576,0.5875
MOT_V4,T6W150,z,,252,14,14,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,971.5929962671213,153.6355809466274,-0.014743031555508091,0.028240472475647524,-0.017518967339986983,-0.0119670957710292,3.4834990283801797,0.2617173448066703,3.457773164781611,3.5092248919787483,2.9137319718900905,0.17092824892368985,2.8969303463799383,2.9305335974002427,-0.05875786392711854,0.19073569714103708,-0.07750648959292171,-0.040009238261315375,0.7975
COG_V1,T6W150,z,,252,14,14,"z_nodes_T6W150, z_edges_T6W150, z_re_T6W150, z_pe_T6W150, z_l1_T6W150, z_l2_T6W150, z_l3_T6W150, z_lcc_T6W150, z_lsc_T6W150, z_atd_T6W150, z_density_T6W150, z_diameter_T6W150, z_asp_T6W150, z_cc_T6W150",400,922.4343140259426,210.14743662072357,-0.008489335511523843,0.02293551107821684,-0.010743812875251956,-0.00623485814779573,1.3404537946732407,0.10738517306774133,1.3298982225276876,1.3510093668187937,1.0373608746642164,0.07456055107647677,1.030031843536209,1.0446899057922239,0.0311024566904973,0.1835638592875033,0.013058796614603168,0.049146116766391426,0.6225
