feature,selected,ranking
asp_T6W50,True,1
atd_T6W50,True,1
density_T6W50,True,1
diameter_T6W50,True,1
edges_T6W50,True,1
l1_T6W50,True,1
l2_T6W50,True,1
l3_T6W50,True,1
lcc_T6W50,True,1
lsc_T6W50,True,1
nodes_T6W50,True,1
re_T6W50,False,2
pe_T6W50,False,3
