feature,mean_coef,std_coef,frac_nonzero
edges_T2W20,0.27021098261685905,0.3651515753580157,1.0
l3_T2W20,-0.14163848421480155,0.19217984771170174,1.0
lsc_T2W20,0.10009345301308556,0.051177990023598983,1.0
atd_T2W20,0.05411039522867976,0.20785158616631683,1.0
