subject,lsc_T6W50,diameter_T6W50,asp_T6W50,z_re_T6W50,z_pe_T6W50,z_l1_T6W50,z_l2_T6W50,z_l3_T6W50,z_lsc_T6W50,z_density_T6W50,z_diameter_T6W50,z_asp_T6W50
CSO-10-4A-KCOMO,28.66734693877551,7.653061224489796,3.4247825973823858,3.975618600475741,0.219824664452495,-0.7330698727679605,-0.2310142154576472,-0.3596399018225806,-0.5357710270081093,-1.6792568354587074,0.7824296476904192,1.220117027067929
CSO-10-4A-LRAVI,26.954838709677414,6.619354838709677,3.0174301290880683,3.036377684937704,-0.225475239031118,-1.6622058318972217,-0.570283807941291,0.5325346868087933,-0.0896563494035923,-0.6857384169402839,0.3065070346713485,0.3267250961248779
CSO-10-4A-LSCAVA,30.89041095890411,10.25,4.376559828486001,5.652262356255596,2.8595418636535945,-0.8241853472833319,0.7153197659536058,0.1761878893881203,-0.6963150594622034,-2.511993244613165,1.2985839447594638,2.153899092939698
CSO-10-5A-ACAVA,31.935153583617748,9.36518771331058,4.108312031625333,2.985090076591448,-0.5851761682774735,0.3642514896465107,-0.6288174014007591,0.2520476754851335,-0.135845143679904,-1.2874396842434517,0.5108369118604441,1.0292499808875435
CSO-10-5A-ARACA,28.62330623306233,8.308943089430894,3.71254821354018,5.871934297963188,-0.8607078505646935,0.2880252972393185,-1.0099248725498255,-0.7258380107528029,-0.5876189502638882,-2.396138199116815,0.8400619914739363,1.6009862246117994
CSO-10-5A-DABRZA,28.02644628099173,8.203305785123966,3.573278956167015,5.20357044174811,0.056154609986902,-0.6846360345712491,-0.5020596698081076,0.6570983328767507,-0.3905550832834537,-2.090237239664854,1.360889752770185,1.9999115519289197
CSO-10-5A-GZAMA,31.51554828150573,8.078559738134206,3.670794392789432,4.000193491532431,-0.1732742138664008,-0.9188344843187124,-0.4404307823549315,0.7758875356986923,0.0522561763837818,-1.0402019028657234,0.2095117409446834,0.6137542635144901
CSO-10-5A-IPECA,31.33596837944664,7.810276679841897,3.5824638649750438,3.7238087456294666,-0.5921899884746089,-0.9462837954212716,-0.7367863380012839,1.094011082280488,-0.2185515811459375,-0.754657057455597,0.1553797237684426,0.5594737947883827
CSO-10-5A-JANORO,31.625,8.027027027027026,3.629564415971189,3.664832040321926,0.6687285235614759,-0.8269272923173826,0.0493296007830706,0.5168632531824912,0.0806315124502054,-1.2601145043763782,0.1936170647614833,0.5751576187509037
CSO-10-5A-JBUVE,32.21052631578947,9.098245614035088,4.03188703656833,4.595687350291002,0.0464229787736272,-0.0261749141631604,-0.3927608876598047,2.4826870810031885,-0.3139878317250569,-1.9301852275998723,0.5899883097594333,1.227063591291211
CSO-10-5A-JJSEMO,29.587188612099645,7.07829181494662,3.29739907102214,4.08594495216024,-0.4882847119456401,-1.1543393542612728,-0.9608658042924166,0.8415322644510098,-0.0093087924956955,-0.8747625185174337,0.1503334638282295,0.4202612379945036
CSO-10-5A-JLCARI,31.57309941520468,8.508771929824562,3.804292140013739,3.949431489150924,-0.2395157439849208,-0.4934527683017453,-0.5393949157748004,-0.5968156908422603,-0.0504236430287938,-1.06470085984375,0.56090239059558,1.0879334001504308
CSO-10-5A-MAARAN,29.415233415233416,6.972972972972973,3.23164565365085,4.709081468716058,-0.912468232861362,-1.0591969268582109,-1.0590174639475043,1.057133710596933,-0.0730567414253605,-1.097151370471794,0.4029557022652986,0.7377022601337774
CSO-10-5A-MAOSMO,33.45124716553288,9.480725623582767,4.116132102548589,4.697522732801887,-0.333795849510702,-0.79184947940598,-0.3583493799572925,-0.2879733785618927,-0.0711881540596687,-1.1617562142140605,0.5072984550472577,0.7787248382226732
CSO-10-5A-RVMOIB,32.4097995545657,8.492204899777283,3.734495149145492,3.223842213419095,-0.4683244447630098,-0.5729672305803407,-0.5548194796573234,0.4587103254576479,-0.0885050868466894,-0.7029635069838539,0.171725565258524,0.22349693231272
CSO-10-5A-SVHEES,30.57765151515152,7.611742424242424,3.437202158969946,2.989686999120236,-0.6355776907690878,0.0192940661323305,-0.715171309286528,0.1425250236660099,-0.1067925254645695,-1.2029674710279432,0.3786534955438277,0.5934956415107253
CSO-11-5A-MDVOSPE,31.30167597765363,8.05586592178771,3.6145091694993368,4.940979855946559,-0.3324943256430392,-0.8198798661287499,-0.69347591591949,0.9035513689099274,0.04818752670622,-1.319456800463507,0.2018454129188722,0.5100463359814594
CSO-11-5A-MTAGA,33.26139817629179,10.206686930091186,4.388866301598163,4.372031406490897,0.3325611765465825,0.15688387339805,-0.3137181565870146,-0.1052941065007114,-0.1454642737728074,-1.816272595689635,0.7967710286111197,1.3368904935150208
CSO-11-6A-CAPAMU,30.81620553359684,9.640316205533598,4.085106668799509,3.9781442398698657,-0.7048016839978114,-0.1604632806084504,-0.833118463035959,1.0443853377430987,-0.1359088616762719,-0.9773976491589328,0.5743860912257095,0.8663504584451762
CSO-11-6A-DSCACH,33.08943089430894,8.239837398373984,3.74860167486289,3.3930104402312438,-0.9056047387722448,-0.7663176815768599,-0.9932536227594544,-0.4584040153174419,0.0620226470188554,-0.3919742655236903,-0.2768354159284796,-0.1511977974650238
CSO-11-6A-EROMO,30.80373831775701,8.158878504672897,3.718915205292441,3.984658265197031,1.6200609488788131,-1.2290783389281743,1.149556933828988,-0.0120774946023342,-0.436704608138983,-2.2776901940061256,0.4496599946647094,1.2248095668439147
CSO-11-6A-FSOVRE,28.57510729613734,7.510729613733906,3.412366002591351,4.36339823611841,0.0009771592722389,-0.7317008619580962,-0.3853380300319036,1.1284075215005944,-0.1288905064593286,-1.5557229756979558,0.3849150747600011,0.9243521327603124
CSO-11-6B-ANREVA,30.904761904761905,7.602240896358543,3.44439485425017,3.5935268919636862,-0.5109775455130677,-0.9247997346687256,-0.6238497414172579,0.8725858569094155,-0.0395305910287045,-0.844128254487241,0.1631443815162931,0.3847805813228031
CSO-11-6B-DISEMO,30.43362831858407,9.920353982300885,4.127748368360511,5.071747508106783,0.3934316936895626,-0.6609178063887263,0.0642938582610521,0.6743710902914621,-0.074258073033443,-1.722517764873985,0.7811106927255882,1.082890740612066
CSO-11-6B-LHFDLACH,30.3373786407767,10.441747572815531,4.446956663126303,6.108322122333893,0.9801931621447044,-0.1680023617089193,0.268883963489183,1.7194392989070353,-0.9597682318438052,-3.234374391576171,1.6963465532987845,2.684821670498782
CSO-11-6B-RJGIHE,30.685082872928177,7.848066298342541,3.5020924951821644,2.679065745012642,-0.3314116201988461,-0.4018089240404971,-0.7099041945442438,1.5124799184880169,-0.0561556921690386,-0.5893791838788284,0.2559711148507059,0.4179007080840737
CSO-11-6B-SFLVA,28.910344827586208,7.56551724137931,3.4610431286939503,3.470775679847266,0.3544077376843851,0.4761552254951141,-0.2108134460199527,0.8881237034147912,-0.1363892602829425,-2.058911419520179,0.8237072897575987,1.6197630589624412
CSO-11-6B-VCOMA,31.671378091872796,8.908127208480565,3.888554220850498,4.080608625982411,-0.0460928063381065,-0.7508576356130625,-0.1483058622410593,0.8457904702210938,-0.3929931940056,-1.33099827239711,0.8518578490004834,1.2683287322189745
CSO-12-6A-DGISE,29.297619047619047,9.15079365079365,3.995740443909662,4.279078539453543,0.6220667015823919,1.2871285372537855,0.0679043158297309,-0.0788858054504171,-0.7924877915092603,-2.696277359757137,1.4364037566259615,2.560085096753501
CSO-12-6A-FJOVRE,29.771875,7.590625,3.4543250613700707,3.280769222313415,-0.2233333239500975,-0.3088983213330153,-0.3488113713343076,0.8887804311093044,-0.166104479448626,-1.2357730113580907,0.1780879951244948,0.3303963800493612
CSO-12-6B-GQULO,29.809364548494983,8.177257525083611,3.5853609194153404,2.6817211826172995,0.0756566056630608,0.1692446799134266,-0.202593155539314,-0.385130353129568,-0.2850834538191207,-1.4340607699701169,0.6814312567885886,0.911002986899094
CSO-12-6B-LJHEFE,32.89300411522634,9.314814814814817,4.083489414042191,3.6825546258203152,0.5193528465365043,-0.4731427135025806,0.0058748347374395,0.3818302994554173,-0.1450514413817632,-1.384305987398731,0.6429283462200113,1.137020700458291
CSO-12-6B-VPAMA,23.58490566037736,7.270440251572327,3.274044314027872,4.520186426254818,-1.4016709374448888,-0.4784066377721424,-1.4345481568958047,0.8956692952602274,-0.5130505543226267,-1.815662719813259,-0.0106181111169782,0.1956564601261878
CSO-12-7A-DALRE,28.00392156862745,7.819607843137255,3.504687776001179,5.617053043789296,-0.6607734805026861,-0.3698583823363123,-0.8519167788495811,1.591525677006013,-0.4362522080028752,-2.2175893780266978,1.2189102475451763,2.1877436308589044
CSO-12-7A-ESALA,29.76732673267327,6.782178217821782,3.162085855188874,3.1724146851164807,-0.97087472836905,-1.3206272540934083,-1.0514314449636508,0.1488251904106046,-0.0018488084104947,-0.1109457298158269,-0.2753902418414284,-0.3253069289151692
CSO-12-7A-IMERO,31.22622950819672,8.973770491803279,3.875177604808079,4.21287128455649,0.6865574776927681,-0.4895221627092124,-0.089950785041531,0.4357322311627633,-0.2630200153077205,-1.5816068382103114,1.1052811963160951,1.6367177922444611
CSO-12-7A-JHEZA,30.385454545454547,10.530909090909091,4.483000822217686,4.742571274838464,0.3999438360123106,0.2430504801873943,0.0282576993882588,1.4214871636284712,-0.4210466383080768,-2.2818392827721503,1.2168970390953524,2.285788752601594
CSO-12-7A-LSARAR,29.59911894273128,6.955947136563877,3.2799105674780704,4.848131487924596,0.3935001347868606,-1.269282052774526,-0.2562155771968161,-0.5273517062511532,-0.4351462880186036,-1.6305090769122874,0.3405867931470285,0.7821065937987086
CSO-12-7A-SCAHO,30.46133333333333,8.122666666666667,3.619134912329939,4.68930553265269,0.0358086236560953,-0.9990129644344368,-0.5708312948285506,0.4643529364861803,-0.2419574242134747,-1.3283679148859475,0.5799801029358268,0.9568637814522596
CSO-12-7B-DVAGRO,30.63719512195122,11.26219512195122,4.717269033327774,3.997279633104397,0.4496976034739827,0.236101875483671,0.0591763305061603,0.6871791298025035,-0.7566066371717823,-1.9183957261217348,1.478122982381228,2.3357474634255864
CSO-12-7B-SMUGU,30.956204379562045,8.36861313868613,3.639832022960661,2.901163635298136,-0.8826856848356408,-0.5100914088096082,-0.891522974925634,0.6597827729476727,-0.2919606346332085,-0.4838708025594762,0.7071540010331553,0.7916613085930662
CSO-12-7B-SSARA,33.0,9.368876080691642,4.081405159000052,3.891886699541613,-0.1682321159336229,0.220295651849592,-0.3732623561008451,-0.0415891359631546,-0.1426964155196034,-1.5402758867261526,0.5023236201425678,0.8568896669585625
CSO-12-7B-VHOMA,33.339191564147626,9.854130052724075,4.256002721748306,3.300302194560349,-0.1277514926324248,0.0381293324983354,-0.3739082100926618,0.1190197778554567,-0.1063512741261322,-0.9927186491190458,0.3337678844105124,0.6165160913158576
CSO-12-8A-YTOME,31.79151943462897,8.335689045936396,3.7255927590434057,3.7227644805509854,-0.229690325725505,-0.9195361541113084,-0.3850365385701767,-0.0682565172255263,0.1836360198428102,-0.9089873006751982,-0.0077503855003566,0.3015433792318669
CSO-13-6A-ANASA,33.42017879948914,9.197956577266922,4.061816714991608,3.938323170136161,0.1501650152952512,-0.7841391625717812,-0.0736972937015547,-0.1582719272443722,-0.0035020164043007,-1.1142509476207283,0.2825878280134621,0.531498021398372
CSO-13-6B-JETAVE,29.820247933884296,7.297520661157025,3.337659021503252,4.840190251387052,-0.9874382387341832,-1.1199509499732312,-1.0523838876396705,1.0122619854241024,-0.1329686780757712,-1.1612225690471727,0.3978852812900242,0.7282389299809167
CSO-13-6B-LFMIES,28.57358490566038,9.89056603773585,4.024587586043999,3.711873153810613,-0.559614575070576,-0.2527765328308479,-0.6500851743652231,0.1652823117215125,-0.8051868971313011,-1.2466948754772598,1.0952155838517497,1.236652287646238
CSO-13-6B-LJMAHU,29.074404761904763,8.25297619047619,3.617928212398237,4.609513362194901,0.7311276870881228,-0.9082138326748288,-0.0377900711497282,-1.0246507436791712,-0.1068495183890894,-1.7382088848312889,0.5270675775870081,0.8780631862161768
CSO-13-7A-CAPAMU,30.94137931034483,9.010344827586207,3.999604189761788,3.580113493581823,1.1717358173295995,-0.0201055431599214,0.4807361168576863,0.7153386454405218,-0.2140135645894793,-2.1805296368157525,0.8709999611292906,1.7179396260151902
CSO-13-7A-CDDITR,32.764462809917354,9.016528925619834,3.9372840980605432,4.708846197681133,-0.1704639913463805,-0.7193816116087095,-0.3940916699698736,0.3805203046660259,-0.1418443195922673,-1.1131016520571018,0.4337702107030616,0.7083027407747301
CSO-13-7A-JJATFL,30.80988593155893,6.984790874524715,3.226537622593092,2.8840819953577923,-0.1430876925548556,-1.0642406068069048,-0.4670418086240387,0.1224779459333274,0.0159902651319638,-0.6997443391341158,-0.1331888149567302,-0.1512215824915512
CSO-13-7A-KRAMA,29.818181818181817,7.272727272727272,3.258881027063472,3.5901374627385505,-0.5262178503885954,-0.7261936876896378,-0.6735829845084739,-0.8198073403287703,-0.0324013251866734,-0.8817470136145665,0.2046972260750282,0.0792759359567841
CSO-13-7A-RXCHLU,31.57563025210084,7.546218487394958,3.43886978377318,2.6630418446185704,-0.4038035531758148,-1.1026104532915515,-0.5820053538638613,-0.3741305502107728,0.005390384972784,-0.109633497060113,0.0338401449205361,0.0479487702151371
CSO-13-7A-YAMEZA,32.68783783783784,8.656756756756756,3.8256299450051303,3.3976754279923966,-0.0160702821272214,-0.3373624045165671,-0.0498244867987972,0.1856781168375527,0.0956883164295306,-1.2161925956998607,0.3921638867088765,0.6050665873750117
CSO-13-7A-YBOSO,20.989071038251367,8.497267759562842,3.6184839381587777,4.100654221389159,-0.6691413199979841,-0.4331405987593728,-0.9902040737923068,0.5303253226998671,-0.8467285243971442,-1.8130659069892576,0.267223612098953,0.4556090760273845
CSO-13-8A-KIGAGU,31.22672064777328,7.720647773279352,3.5641540131783085,3.9881025673791095,-0.3376210819782092,0.6529680300019881,-0.4968007749795459,0.1731998612408603,0.09037921551,-2.057447235497831,0.3869380239996042,0.89231777919206
CSO-13-8A-MBUAN,32.14310645724258,9.909249563699824,4.281963824670303,5.818082959157392,0.5113176515742472,-0.1989440206452483,-0.1548784619687144,0.1499574625780858,-0.3393224539536358,-2.213106534268589,1.00340206331933,1.7508249000454112
CSO-13-8A-MGAAN,33.3974358974359,8.761538461538462,3.9490567855657206,3.3425392518934807,0.7552277438572467,-0.4451198214845366,0.5090840558460213,-0.2648644492316715,0.0389150953182656,-1.6927360653610424,0.0790281408556185,0.4699296195249167
CSO-13-8A-MGAHE,31.849206349206348,8.412698412698413,3.730793105588674,4.580729438904682,-0.9344542844231069,-0.5405662078136688,-0.983760818590531,1.001223665876285,-0.2692255465560509,-1.0325755278331936,0.4703543162626533,0.6918520384328076
CSO-13-8A-MJAGA,28.155405405405407,7.760135135135135,3.49994709001822,5.048430037245029,-0.1972734766371825,0.9881932596593412,-0.5282707838076834,-0.1386383722376096,-0.4365948949660483,-2.568834028527556,1.2572025101808169,2.2468723614165924
CSO-13-8A-VHODU,31.418141592920357,7.515486725663717,3.4083985794864526,2.361475312203955,-0.5231532304364986,-0.4732002409182692,-0.5660700623852895,0.2671629992585255,0.0264401798251537,-0.4040614893973241,-0.0174620211023858,-0.0366470081598873
CSO-13-8B-FCJISA,32.881147540983605,9.635245901639344,4.124958179097035,3.335419789904491,0.5142122565264636,-0.8552850343480077,-0.2710086957562578,0.7216235950784137,0.0065136043550315,-0.8188556590592546,0.4321313387571578,0.8144638603572966
CSO-13-8B-JEMABE,27.785515320334262,7.342618384401114,3.3196197507376746,5.630168409776348,-0.5704992898997937,-0.905789107159553,-0.9987989533944126,-0.3779339114567318,-0.343805292425076,-1.773370245563605,0.5696769431662073,0.9654041020735066
CSO-13-9B-DMLLLU,29.46082949308756,7.359447004608295,3.3348070970720456,4.78556640459951,-0.7846944057749827,-0.8170685987585302,-0.9131020703013052,1.5202207143786624,-0.2434121708292329,-1.2693372106883454,0.6900829561346917,1.1506816832924656
CSO-14-7A-MVEBE,30.433333333333334,7.333333333333333,3.240740617382671,1.064952121829586,-0.810788523293864,-0.6855698184719595,-0.8150552627580573,-0.4631593982742812,0.0889503946307657,0.5386982929844626,-0.345450288338139,-0.64966505207967
CSO-14-7B-EALHU,30.84899328859061,7.731543624161074,3.536464832478193,4.924588686190458,-0.1007112678707514,-1.0694994268516014,-0.5568909164150858,2.120104872750194,-0.0169999796960841,-1.5120579794311844,0.4343873123204141,1.0422210057600525
CSO-14-7B-EVEGO,33.095906432748535,8.867836257309941,3.96874798000346,4.301619360612583,0.0361794618347487,-0.8210749569852671,-0.1893071554429267,0.8708078249208828,-0.0687251519569786,-1.1909985176593545,0.2265068098443581,0.5962313687521662
CSO-14-8A-AQUMA,30.358565737051794,7.107569721115538,3.2579406284849086,2.5851632284598223,0.6577933375280318,-1.008303452414682,-0.1598705075419173,-0.0750197300472953,0.0672004445229092,-0.5387044834952429,0.0936992065594036,0.0892191938856073
CSO-14-8A-MCIDOS,27.649842271293377,8.706624605678233,3.87911658055848,4.767830344354772,-0.2707476835524998,-0.4544203069300964,-0.4926306944019478,0.9388668270905964,-0.59242036251442,-1.6580556288794468,0.8347235357075443,1.629156246617538
CSO-14-8A-SZARA,31.426426426426428,8.735735735735735,3.8381011969001406,3.3277277157512715,-0.0356347074504676,0.380789505907734,-0.0252740147355305,0.2646153670590472,-0.2748352826109684,-1.9450796987615608,0.8507561545782565,1.3895389776090248
CSO-14-8B-JLLORA,30.33812949640288,7.712230215827338,3.460483636519692,2.5889527927453178,-0.9288952961738712,-0.5615047231191579,-0.930518752307333,1.4745570965494068,-0.0060807992345382,-0.3369062635538253,0.2474017004698581,0.4031478982658563
CSO-14-9A-AEDCAGO,31.50323974082073,9.406047516198704,4.08605531066075,3.756432728411931,0.1784736708268907,-0.5772912932724192,0.1504899745769951,0.4414915947976194,-0.2486308530916506,-1.4289461212380392,0.425731772345792,0.7995380221950092
CSO-14-9A-HASACA,31.16888888888889,9.28,4.014279273027798,3.7262049130810606,0.2784727673134463,-0.7627402474271627,0.2240628835260746,-0.3380045645440243,-0.2979912308746217,-1.3083607010014386,0.5525657726439122,0.8495180998799426
CSO-14-9A-JSMAAL,31.73469387755102,8.553061224489795,3.8500017101644057,3.8462525402602425,0.201708630208175,0.0209186817660807,-0.0314170854262239,-0.2081362376425018,-0.1503603189138282,-1.695816337335872,0.2641950527372762,0.7622661713622186
CSO-14-9A-MARJA,31.87292817679558,8.991712707182321,3.9127901103254414,3.945935343317469,-0.6793327574354636,-1.0588655864757086,-0.7206125331271402,1.2219574744338586,-0.2380211276471227,-0.7380308641973191,0.4628762109934091,0.7078137391387466
CSO-14-9A-SORZU,29.070739549839228,8.778135048231512,3.8481548017098905,4.122585902242808,0.5152024598084097,-0.204985555640743,-0.1333521309287031,0.4624788676074308,-0.4623589266608752,-1.9718755034036404,0.6138412842659485,1.1912263976751247
CSO-14-9B-ERAGA,28.43250688705234,7.517906336088155,3.4279016992402127,3.3815844496058904,0.0845921665694649,-0.4087529762554554,-0.2237765361304205,0.3490067126946718,-0.2055917077849422,-1.4110286805752634,0.315417981334382,0.7432460534741802
CSO-14-9B-MFEGA,30.263779527559056,8.003937007874017,3.560169091205544,4.364906135481767,0.3019143960320502,-0.0375136618957583,-0.2893942689122444,2.388037577325574,-0.0174827613744754,-1.906815221248202,0.8541952742878108,1.405019268063366
CSO-15-10A-LJRAGU,30.87620889748549,7.851063829787234,3.577483656481798,4.545419202678272,-1.069550494839437,-1.0318772992263456,-1.1639506910204875,0.6607438773061911,0.1050122724071796,-0.7904065142987128,0.0670942911125386,0.4043130828671686
CSO-15-10A-MAARLO,30.480198019801986,8.650990099009901,3.767770025590549,3.942128552709588,-0.6531839579769497,-0.5259645368818234,-0.7079401184760471,0.576490977102494,0.0239065835686249,-1.1499996309559255,0.4657642849258755,0.6566165761128926
CSO-15-10A-SFEGA,29.241610738255037,7.369127516778524,3.4067257387811987,4.420727892794846,-0.3525201966531491,-0.8587187568413549,-0.5147575161128216,1.5841215071804526,-0.0323571776998847,-1.7349596025269571,0.383887832916968,0.7919467103354915
CSO-15-10B-MEBUAR,31.23547400611621,9.009174311926603,3.849363082770684,2.616381359118657,0.5518459665841634,-0.9985202119563856,0.3211622080923603,0.389222095185,-0.2792969357973593,-0.8074306190267508,0.9446713324901166,1.1280634315285507
CSO-15-10B-YVBUAN,31.90397350993377,8.198675496688741,3.6780316432867775,3.591322142453999,-0.4918314621984276,-0.8323482667312315,-0.7285027557940641,0.903042750180146,0.2007311998162376,-0.5583757558687559,0.1284660318496706,0.3195935076334575
CSO-15-10C-ALBAHO,31.412921348314608,8.794943820224718,3.948424690573379,4.833576297578987,0.96627340119719,0.2073356667319435,0.2644398975677751,0.0030543793535105,-0.2488287042696767,-2.3637697099390604,0.8659918252048233,1.7683871975566705
CSO-15-10C-SSCAMO,31.824894514767934,9.453586497890296,4.108648965556163,5.453413248925882,0.9089697320610756,-0.3528797826886513,0.0688927347106255,0.0786052669460805,-0.2143580052740755,-2.325172877490455,0.8415707625893816,1.5245726428157371
CSO-15-11C-JETALO,30.255961844197135,8.643879173290937,3.832577862586804,4.622138234106454,1.987130153911839,-0.150169743294622,0.7801653075186936,0.6553254975435443,-0.4539343477172692,-2.6807250392051043,1.344004267799822,2.479239989990632
CSO-15-7B-JCRAGA,30.808,8.96,3.8980896450009856,2.6978988879293326,-0.3912642141231126,0.2642677022063681,-0.5993801152485,0.9778400161381544,-0.6156117246882422,-1.0513665819378553,1.0551583467285237,1.5340078711129288
CSO-15-8A-VBMABR,30.527835051546397,7.816494845360824,3.5451726932210867,5.312708164332355,-0.0262663795453986,-1.087675789058212,-0.6126786955645395,-0.014993252625655,0.0179233543343327,-1.6996883944695569,0.7521620620890653,1.4074919624401636
CSO-15-8B-KEPOGO,33.386292834890966,9.292834890965732,4.041749262873419,3.8461436899083967,-0.9258968348341594,-0.6823102744820528,-0.9815917789706862,0.3050189125117054,-0.0323834131415489,-0.4591129221839285,0.3627557546371491,0.4569595087885009
CSO-15-9B-ALRIHE,32.76307692307692,9.064615384615385,3.948493195772999,3.34901341938663,-0.2675813682638743,-0.0867005492732873,-0.4218749656494153,-0.4091754065941623,-0.0245593305072745,-1.2342695642411667,0.3999705734024046,0.5604894608689044
CSO-15-9B-AMSAGO,32.558528428093645,9.0,3.964755008480912,3.674632515834352,-0.6314268619946339,-0.9454827332099316,-0.6270245183772281,1.099061167474195,-0.0487786886579944,-0.4109325231086098,0.1732442348904858,0.3548225444176225
CSO-15-9B-JCAPA,32.08695652173913,7.938618925831202,3.631104250721659,3.487438517883211,-0.8429077668594589,-0.5121481355014333,-1.0022821251418883,0.2028486125525764,-0.060468021401306,-0.6109697778719245,0.1531848216896516,0.4759529518040114
CSO-15-9B-KSBEJA,29.066066066066067,7.003003003003003,3.2809664334335937,4.759868080488188,-0.2890018416309758,-0.5629955474324153,-0.3137801240061106,-0.8404760576085967,-0.1892492177783476,-1.861034332828616,0.5264357526046312,1.130105536417242
CSO-15-9B-RMCHLU,30.916398713826368,7.620578778135048,3.4700838905265146,3.83169430396026,0.7526346261947797,-1.058969670897254,0.0112193544483839,0.7844464858715525,0.0572883462149374,-1.3408935277686826,0.3867302214606187,0.7884177919816506
CSO-15-9B-SJAGRO,33.891891891891895,9.5,4.12940470926095,1.470195111280704,0.5737925079534411,-0.9259549496597184,0.4704054087690491,-0.66385648380667,-0.1667731164324805,-0.3857610409021683,0.0960669538339308,0.1284491379694936
CSO-16-10A-JEGAHE,31.05109489051095,7.875912408759124,3.5994934273350845,4.537688449399907,-0.1504571661289236,-0.7922558648966261,-0.4239248114249646,0.0900150189571518,-0.1694375145199886,-1.4640557297488117,0.4811084261043741,1.031040627260641
CSO-16-10A-MSACO,32.82658959537572,9.335260115606935,4.040004736686136,3.702123218892321,-0.5559472624929893,-0.7702181769380202,-0.6801700478980472,0.6153594491576806,-0.2261687213535888,-0.5190752646733026,0.6136300938095754,0.7955648922978635
CSO-16-10A-SARI,26.24223602484472,9.298136645962732,4.008996941577831,5.981523388917589,-0.2473713884634896,-0.6421483078989241,-0.5144300825198295,-0.7838047566570114,-0.2813319897577146,-2.445824512690694,0.6959822165579377,1.382838959554761
CSO-16-10A-SMOUT,32.447013487475914,9.435452793834298,4.064788971227906,3.874210340695224,0.1937843358243903,-0.033859294039266,-0.2084052654276741,0.1277728419255182,-0.2002704306884035,-1.6629440033369638,0.7866395837107544,1.315224350080016
CSO-16-10A-YKMUJO,30.10358565737052,7.294820717131474,3.2939128937288853,2.625237890538817,-0.8114138588145227,-0.4107462664025442,-0.9439483254347996,0.0859842436857914,-0.0047145610681075,-0.5802179784468142,0.1427943823390422,0.1294209367507391
CSO-16-10B-JESUGU,33.9025974025974,8.662337662337663,3.7941516678702514,2.552727934436799,-0.7278224937168637,-0.5642249568584861,-0.7236385625310019,0.731293240122844,0.113972076694552,-0.2017573035066991,-0.0354148842295722,-0.1368675444519718
CSO-16-10B-LTVIFA,35.35897435897436,10.528846153846152,4.533930629570511,3.346730461135276,0.1312941019969431,-0.7472799664478611,-0.1324172769491621,0.8278061730375537,0.1605083693639485,-0.5939415920140864,-0.2774396014798995,-0.2092973802952603
CSO-16-10B-VVILI,32.914414414414416,8.882882882882884,3.954333453173426,3.756973645778091,0.4164265072675397,-0.4309166806914331,0.182565200621458,0.3440526713134145,-0.0629027536001879,-1.5665681185176086,0.5862758797158457,1.1155240762749974
CSO-16-10C-ACALGU,30.782816229116943,8.39618138424821,3.6914229881721696,3.742403209797101,-0.2761984381997494,-1.0764302806473698,-0.5961598309944824,0.4581463544551479,-0.0086020485166383,-0.8769711553966546,0.2251639292577224,0.4743436531506094
CSO-16-10C-MAVAVE,33.217311233885816,9.8195211786372,4.2195520758817455,3.636541518884661,0.0526163073965757,-0.476557267743572,-0.2522612133498146,0.6885966631280046,-0.1279225497517998,-1.062550781654432,0.6932105136054079,1.0508594983635942
CSO-16-11A-JAVABO,32.641463414634146,8.451219512195122,3.780112610080043,3.347873242903902,-0.3675881338333122,-0.3036224331676767,-0.5407087800287997,0.0310809771895651,-0.0794205862656419,-0.8370123440605048,0.1981272982739217,0.5143215141332155
CSO-16-11A-JDMUVA,33.16201117318436,8.966480446927374,3.947203350707937,3.847838921836786,-0.373478889308195,-0.6195286855852679,-0.423107409084076,-0.0288067728365331,-0.1351440038487977,-0.9673371785075596,0.3337842676964504,0.5431398426957148
CSO-16-11A-VZAOR,30.666666666666668,10.30379746835443,4.430031729185096,2.8106898484238303,0.0633132011970509,-0.1298664748014322,-0.0867864508136655,-0.0298406907195906,-0.7257322382510555,-1.0782321876769652,0.4428204752341875,0.9393275137659416
CSO-16-11B-KRORE,32.266666666666666,8.71,3.855227174051969,4.993683801649032,-0.591691744143443,-0.8253490063276152,-0.8044748180306938,0.1614060602488424,-0.0670077174731747,-1.3982520856086555,0.6565107278430629,0.999711616877209
CSO-16-11B-LLOZA,33.74710743801653,8.976859504132232,3.965886306011557,2.836669035825374,-0.2721161043768254,-0.4799182287623991,-0.2380633979306276,0.1500544013445232,0.2017911294058427,-0.7350141805889532,-0.0392929353460549,0.1729095270133369
CSO-16-11B-YAROMO,32.082352941176474,11.25294117647059,4.863994990716809,4.56866274783678,2.6969624340866445,-0.0799592981672768,1.533590133140686,-0.0210094660652724,-0.3884286050212271,-2.8714149212284985,1.0545123299311825,2.10068077783542
CSO-16-9A-JALEMO,32.51655629139073,8.264900662251655,3.705856589651785,3.058020382588784,0.522115640168594,-0.8046381154171401,0.1467221565416426,-0.4006828741309984,-0.1641729681992496,-0.9220435183687896,0.1092966978302334,0.2042907494249967
CSO-16-9A-JPROSO,32.46456692913386,10.488188976377952,4.431974686383191,4.896757229973519,-0.2679344603174025,0.0743501211467173,-0.2401588515417756,0.051124935976965,-0.7568186961365687,-1.8933434534209732,1.1372590506944642,1.6661405103655562
