feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
density,raw,6,T6W160,250,0.08879964405302787,0.16158042011721171,0.10062834890010179,0.11321152959882094,-0.0833820758539474,0.18882309269251515,-0.015675158227958508,0.8055890672829593,0.14036822102009483,0.026466815024947278,0.1593368502684447,0.01181079363742738,-0.12002212930208883,0.05808419646908077,-0.09474910346037946,0.1359749442916252
cc,raw,6,T6W160,250,0.055749370746479614,0.380084698280065,0.06121221990485101,0.3360723483293114,-0.11597890601619448,0.06713333915020545,-0.07610129603808304,0.2314813109299458,0.13605386108399814,0.03152132204933,0.1458243897398839,0.02134591768307888,-0.05605673415579805,0.3774593994292312,-0.03788810116445072,0.5517969584488353
atd,raw,6,T6W160,250,0.08102382446265746,0.2016802593274384,0.09517699029021007,0.1342079453471955,-0.10617258725372303,0.09392231736768905,-0.029648764080968573,0.6415033472926188,0.13488060877232816,0.03303049020497868,0.1580431488612319,0.012523365483739982,-0.120214204542327,0.05768069276492811,-0.09173249728161272,0.1489428350990046
asp,raw,6,T6W160,250,-0.09219891624360228,0.1460614247028265,-0.10080764185651984,0.1125673919385591,0.09993845648871479,0.11498083364196558,0.047656142573567956,0.4540724841882722,-0.13416926846848062,0.03397509894774572,-0.14762107881639386,0.01978064993369203,0.09626145922100324,0.12903287451163184,0.07469101277676764,0.24026890835626186
lcc,raw,6,T6W160,250,-0.08078776324776042,0.20300137635406168,-0.09506931533241764,0.13465092856670907,0.10709368025253722,0.09108988035379573,0.0301255416512643,0.6361500503862203,-0.13252378068535578,0.03624848565569762,-0.15575395440974307,0.013877323546199164,0.12172175147711645,0.0545934703760449,0.09319991906418743,0.14252202841580203
nodes,raw,6,T6W160,250,-0.08070348028832523,0.20347458045300662,-0.09497947204506882,0.1350214099122832,0.10715961244051385,0.09088978038088308,0.03019608199825462,0.6353596104857562,-0.13242502773674344,0.03638892651374672,-0.1556488860914598,0.013942438382395962,0.12167458596094673,0.05468793909274009,0.0931485584577459,0.14274313453792295
lsc,raw,6,T6W160,250,-0.06557618182903853,0.30171327662524794,-0.07930461968190652,0.21237032122309613,0.11295993087861454,0.07461677827750769,0.03437716430622239,0.5892711003827784,-0.10850171357815946,0.08689243678033486,-0.13087843622281364,0.039044247631328105,0.13812536803339442,0.029000084054022456,0.11030285126726,0.08237022223197868
l3,raw,6,T6W160,250,0.056362842297285935,0.3748558928610598,0.06809161138877061,0.28448258795004044,-0.1854158756965773,0.003255237390532374,-0.11923744360025913,0.0602751073152388,0.10500474419277377,0.09761396787455712,0.12487054876444224,0.04904277224888473,-0.15188226287384446,0.016243676273092825,-0.12652487680671018,0.046096840751106025
re,raw,6,T6W160,250,0.055393539435896984,0.38313787150031764,0.069422146777128,0.2751549494562327,-0.14158164124176317,0.025177246552237943,-0.06164598527572547,0.3326528062728827,0.09892571408671293,0.11872602137557985,0.12239751854041002,0.053738223061541905,-0.09886148363148319,0.11896671827264257,-0.06631961992768834,0.29723170341338034
pe,raw,6,T6W160,250,0.04718126838141259,0.4576775883637503,0.05177565025210172,0.4159653770020999,-0.02043863860371102,0.7477729412260857,0.018697361100353218,0.7690784818010652,0.08402582738615338,0.18542007969455085,0.0915840049884064,0.14960460985310056,-0.014391252583929804,0.8208770647004582,0.002618405989885217,0.9672082657223761
l2,raw,6,T6W160,250,0.06270282503332428,0.3234357239829744,0.06495936534140746,0.30727220144092765,0.030494775359650242,0.6313269669362074,0.051970137543882,0.4142139425045113,0.08193948845711638,0.19661470978936826,0.08552258196636706,0.17856098254480207,-0.023321024586080173,0.7136639639860942,-0.014626123540594298,0.8183658330387489
diameter,raw,6,T6W160,250,-0.08372006660914288,0.18703073491862987,-0.08702145881997579,0.1710417411709349,0.1262240507716947,0.0461786343333165,0.10277332313390486,0.10569226434925688,-0.06838715406825979,0.28141843125004545,-0.07322425435972413,0.2496535229976182,0.09187856107401562,0.147473702518162,0.08105132666822369,0.20243986274510656
l1,raw,6,T6W160,250,-0.009996722426306929,0.8750290243682088,-0.006211880100227441,0.9223058786157156,-0.048456217918712345,0.44560139068152954,-0.009548740785748947,0.8808262773426693,-0.03619988660936813,0.5688888077602724,-0.03044749020265478,0.6325458180262122,-0.03886576798120366,0.5407539873381788,-0.021965028752879423,0.7301696095959388
edges,raw,6,T6W160,250,-0.034576647732232006,0.5863535932364058,-0.037458848413238606,0.556315518908049,0.04971921186706845,0.43381843135074954,0.02412396087369101,0.704829406885667,-0.007071368695658398,0.9114187254272174,-0.011355694929286822,0.8584921218891193,0.14478408845181612,0.022030404538229815,0.13474195858726784,0.03357037585931448
