subject,z_diameter_T6W40,z_asp_T6W40
CDMS-10-4A-JURAN,-0.0921896861141607,-0.0381419325785749
CDMS-10-5A-HEPIHO,-0.1984464186490189,-0.113699149504381
CDMS-10-5A-KSRAGU,-0.0971330714145517,0.3174765334525172
CDMS-10-5A-SROPU,0.8361045821632149,1.3119229929579856
CDMS-10-5A-SZURO,0.4270867870822882,0.6156259798105503
CDMS-10-5B-SRAJA,-0.0254598962378649,-0.0131466404566934
CDMS-10-5C-DAAUSA,0.4256557356841121,0.7323820448474868
CDMS-10-5C-ICAPA,0.1632764329008068,0.3177077296243835
CDMS-10-5C-JFALGI,0.0934782326164986,0.0503421784076695
CDMS-10-5C-MAORTO,0.7575569793870455,0.9999657238086072
CDMS-10-5C-NBEMO,0.7681030920719741,1.3966118454750094
CDMS-10-6B-ASCACO,-0.1952284201700258,-0.2503057523141182
CDMS-10-6B-JJMOBE,0.1667932681411885,0.2650934027044553
CDMS-11-4A-GACHSA,0.7439829271940368,1.562061156886852
CDMS-11-5A-EAARCA,0.1581531592052579,0.4040966627431843
CDMS-11-5A-MGTHAR,1.130306692372573,1.5029024909688853
CDMS-11-6A-DFVEBE,0.4179149274052669,0.4398834868874086
CDMS-11-6A-NMREPR,0.2420426360930731,0.3661459942969635
CDMS-11-6B-ARAHE,0.3953248271388411,0.7569227666661275
CDMS-11-6B-AVROTO,0.6428009758361832,0.5842262947711071
CDMS-11-6B-EAFESA,0.5602995585422826,1.037357004265856
CDMS-11-6B-EFRGR,0.9503464488242636,1.4982982876584037
CDMS-11-6B-EROCO,0.3205463147671422,0.5339918148907516
CDMS-11-6B-JACUPE,0.88288954635312,1.5813259243498057
CDMS-11-6B-JDCHBA,0.966687885284504,1.6886233290979045
CDMS-11-6B-JFSAHE,-0.0587144693681056,0.0378938875641347
CDMS-11-6B-JLPENA,0.820254076411483,0.965355382671716
CDMS-11-6B-JMARME,0.4893835458488599,0.7627338363428919
CDMS-11-6B-JPSAMA,0.4531251273249823,0.6175469285636476
CDMS-11-6B-LESTA,0.731359164919506,0.8700460526480547
CDMS-11-6B-MAGIMU,0.3558540686624721,0.4916242188664964
CDMS-11-6B-MEBRTA,0.8130864239901154,1.2553639139369983
CDMS-11-6B-MMAMO,0.1322522828694009,0.2527018592671062
CDMS-11-6B-RSECA,-0.0816819363631133,0.0122523933653926
CDMS-11-6B-SCAPA,0.0780953861256621,0.0237370880767174
CDMS-11-6B-VZAPE,0.7525683443098016,1.3319576810322131
CDMS-11-6B-YLNIME,0.2953908359281748,0.3285792552425042
CDMS-11-7C-ICARE,1.115125772432184,1.580017930444532
CDMS-11-7C-IMOIB,0.2143544368954754,0.3700136139533611
CDMS-11-7C-SALMA,0.6343479507011,1.1220159213018837
CDMS-11-7C-SPGAVE,1.523952900467534,2.1998329101539937
CDMS-12-5A-SRIGO,0.3029485303560073,0.327159943105978
CDMS-12-6A-FAROPA,-0.2785728226112154,-0.1709621225590189
CDMS-12-6A-JGIGA,0.0358376174319843,0.053404427290682
CDMS-12-6A-JSOTGU,0.6442362238204219,0.927581763280001
CDMS-12-6A-SROAL,-0.0044708066922538,0.2461859450658608
CDMS-12-6B-IJDAGA,1.3491524742831698,1.9331911446638617
CDMS-12-6B-SCLAG,0.747765214496009,1.0933680849063865
CDMS-12-7C-ARAHE,0.1938527500745635,0.2097490195882505
CDMS-12-7C-CATRAR,0.2321823378349176,0.5082076632471683
CDMS-12-7C-DLOLO,0.3511450856519337,0.562355888912719
CDMS-12-7C-JSZAOR,-0.4333681858240262,-0.3398678971405696
CDMS-12-7C-MAROBE,0.1829383282000311,0.2856262552563651
CDMS-12-7C-VMAPA,-0.0260262201133463,-0.0239277759660163
CDMS-12-7C-VQURA,0.7566697725085463,1.0462594521505877
CDMS-13-6B-ASUMO,0.595226494047387,0.7523260100396812
CDMS-13-6B-JDTAHE,0.5385390651543752,0.9378017585569332
CDMS-13-7C-MVEAR,0.2917846196953909,0.5240564232426818
CDMS-13-7C-RAIZAC,0.1662031257466693,0.5882093060133426
CDMS-13-7C-SSOSLO,0.6054820586256621,0.9288816256543672
CDMS-14-10A-IMORTO,0.5034937354534604,1.017418545448241
CDMS-14-10A-JCVANI,0.3114853365489327,0.4583960162202995
CDMS-14-5A-LSDUCO,0.6722212868846595,1.2552881548042512
CDMS-14-6B-KDCAHE,0.86816044429142,1.509378072697571
CDMS-15-10A-AMALOS,0.332065319523356,0.7286240424520631
CDMS-15-10A-JJMACH,0.1393956529845132,0.2913144047027425
CDMS-15-10A-MAALCA,0.104979629911646,0.3957503087714981
CDMS-15-10A-MAALRI,0.4873862497759697,0.7622709363700527
CDMS-15-10A-SGOMO,0.2214194777343957,0.3332476177154006
CDMS-15-10A-SHEGA,0.2079661502088679,0.3746612836971643
CDMS-15-11B-JEMOLO,0.6606367768993466,1.104796324204182
CDMS-15-11B-VSAHO,0.5167141779149989,0.9189154782077404
CDMS-16-10A-SGALO,0.6233384776987829,0.9944035486481544
CDMS-16-11B-NGABE,0.1803660425335562,0.2777872192789201
CDMS-17-10A-ASSAMO,0.0030048392715527,0.0434689938578591
CDMS-18-7C-VVECA,0.4140016527741158,0.5509503412426505
CDMS-8-4A-DBEVA,0.3552404902741406,0.5387132348971131
CDMS-8-4A-DJAVDA,0.7776665389151751,1.0961829929267657
CDMS-8-4A-DOSTR,0.6447686776550817,0.9957127330978433
CDMS-8-4A-LGOPA,1.243024772961522,1.882264852634016
CDMS-8-4C-JDBUTU,0.7025363484697285,1.3594466181171525
CDMS-9-4A-ACDUTR,0.1548890045033958,0.3005656960609683
CDMS-9-4A-CARGA,0.301144862046888,0.4836391348159065
CDMS-9-4A-CRAAG,0.5346545667160555,0.8759511063152511
CDMS-9-4A-EROHI,0.7543895046103125,1.1933172018016371
CDMS-9-4A-ILOSE,0.2957642061500272,0.5379936410704302
CDMS-9-4A-TGAFR,0.0969142401751241,0.3934421681994564
CDMS-9-4C-SCAMO,0.1571138877487261,0.2359642309839413
CDMS-9-5A-ABERO,0.9216574926804166,1.4106828471860802
CDMS-9-5A-PAGACO,0.7546812831489113,1.2641206201729236
CDMS-9-5A-VVAAR,0.2618776390532451,0.486321507749987
CDMS-9-5C-JDMADE,1.993737705753088,2.8503729691781774
CDMS-9-5C-LVIZAC,0.919986351934592,1.108647526880807
CDMS-9-5C-MLOGO,0.8992080511537718,1.1305925099253422
CDMS-9-5C-SCAAG,0.5273117894577426,0.7238136357220785
CDMS-XX-10A-VGILO,0.4312933705858234,0.8038214595626268
CDMS-XX-5C-MJSARU,0.0268128672736279,0.2291365568433889
CDMS-XX-5C-MPCAQU,0.2318386315061736,0.4480683698659771
CDMS-XX-6A-MAGICA,0.1636519599791826,0.319074347644487
CDMS-XX-6B-SPUCA,0.2634216941133966,0.4879618569396379
CSO-10-4A-ICAPA,0.4694059538124454,0.6241161839022039
CSO-10-4A-KCOMO,0.6640942302257805,0.9745976476606298
CSO-10-4A-LRAVI,0.1656606465920314,0.2168684820185259
CSO-10-4A-LSCAVA,1.201663010094645,1.7281487285279848
CSO-10-5A-ACAVA,0.4685071642572743,0.7935828857153445
CSO-10-5A-ARACA,1.0041917507514395,1.5004039185810956
CSO-10-5A-DABRZA,1.1888390615877868,1.5727872051392973
CSO-10-5A-GZAMA,0.1686696582608401,0.4585959290927239
CSO-10-5A-IPECA,0.2198131186925074,0.3743357701139174
CSO-10-5A-JANORO,0.1906995840386719,0.4903032951292498
CSO-10-5A-JBUVE,0.4116110982209583,0.8494904864997869
CSO-10-5A-JJSEMO,0.0806897652042282,0.3082685265346137
CSO-10-5A-JLCARI,0.6029690262736082,0.9449301998050638
CSO-10-5A-MAARAN,0.2248437120993832,0.4116914703319478
CSO-10-5A-MAOSMO,0.3508205694190083,0.4937359215192475
CSO-10-5A-RVMOIB,0.1199894123234734,0.1564920883133876
CSO-10-5A-SVHEES,0.3302054229293112,0.4512759816169535
CSO-11-5A-MDVOSPE,0.2125472108804187,0.3713732063245843
CSO-11-5A-MTAGA,0.5988193617619781,0.8938332999863282
CSO-11-6A-CAPAMU,0.5860559837778833,0.8502096311526203
CSO-11-6A-DSCACH,-0.1442193979476916,-0.1501357903537212
CSO-11-6A-EROMO,0.4146974738926813,0.8359935841895143
CSO-11-6A-FSOVRE,0.4142196793971893,0.7743346197157017
CSO-11-6B-ANREVA,-0.000868819976235,0.2074302861588377
CSO-11-6B-DISEMO,0.6017401675807871,0.8403508897423412
CSO-11-6B-LHFDLACH,1.3973809654880622,2.1490329809616378
CSO-11-6B-RJGIHE,0.4470555095960637,0.5508689499680779
CSO-11-6B-SFLVA,0.9516150872047572,1.5675930775617908
CSO-11-6B-VCOMA,0.6390165160774316,0.7796796362951095
CSO-12-6A-DGISE,1.3331131309593358,2.0401764967366947
CSO-12-6A-FJOVRE,0.1872772756828677,0.2317335948363637
CSO-12-6B-GQULO,0.7117456318975696,0.8589475826221019
CSO-12-6B-LJHEFE,0.6024344299953378,0.9456105165803198
CSO-12-6B-VPAMA,0.0535207462776426,0.0576929068312339
CSO-12-7A-DALRE,1.054489510263053,1.784480429999194
CSO-12-7A-ESALA,-0.3803038447118497,-0.4309319460059302
CSO-12-7A-IMERO,1.063252845672461,1.3608755065861733
CSO-12-7A-JHEZA,1.2541521148327106,1.96278325614836
CSO-12-7A-LSARAR,0.1416553114536851,0.3556470981386129
CSO-12-7A-SCAHO,0.4266487693946171,0.6622570862132139
CSO-12-7B-DVAGRO,1.0747924645429794,1.5980848893404562
CSO-12-7B-SMUGU,0.3964237477002308,0.3612822414689691
CSO-12-7B-SSARA,0.3394103843961064,0.5618574175752509
CSO-12-7B-VHOMA,0.300053209625187,0.5156434731237792
CSO-12-8A-YTOME,0.0487219509517021,0.2415051807970879
CSO-13-6A-ANASA,0.0428311806263802,0.199633958327539
CSO-13-6B-JETAVE,0.2451482442291138,0.3780878759899257
CSO-13-6B-LFMIES,0.5534583271508725,0.5859678975640674
CSO-13-6B-LJMAHU,0.4198208212320656,0.7390285790788752
CSO-13-7A-CAPAMU,0.8746779522577104,1.4695397226142148
CSO-13-7A-CDDITR,0.2962232033726864,0.4595026217299554
CSO-13-7A-JJATFL,-0.3003290199507005,-0.2373078052861894
CSO-13-7A-KRAMA,0.0319662698125058,-0.1270882393538986
CSO-13-7A-RXCHLU,-0.1424167966402077,-0.0927111430556955
CSO-13-7A-YAMEZA,0.3495908133318247,0.4878769688711886
CSO-13-7A-YBOSO,0.269241190512201,0.433235024836608
CSO-13-8A-KIGAGU,0.4255920929186838,0.7792779661311461
CSO-13-8A-MBUAN,0.7331580737393625,1.1925317334457373
CSO-13-8A-MGAAN,0.1398547178357148,0.4216328062458969
CSO-13-8A-MGAHE,0.303606956675022,0.394780646976707
CSO-13-8A-MJAGA,1.1420115696629785,1.7891899936180495
CSO-13-8A-VHODU,-0.0701444199356623,-0.0605306967068136
CSO-13-8B-FCJISA,0.586070324758954,0.8714465147788532
CSO-13-8B-JEMABE,0.2619381178731663,0.5585829197716536
CSO-13-9B-DMLLLU,0.4762682034875953,0.8688239845226081
CSO-14-7A-MVEBE,-0.4278622189937228,-0.6982825133055529
CSO-14-7B-EALHU,0.5303696959139781,0.9387564588011584
CSO-14-7B-EVEGO,0.2643659286775975,0.4455894230013272
CSO-14-8A-AQUMA,0.1999921044017517,0.3159284077089933
CSO-14-8A-MCIDOS,0.667934945439654,1.1197323211546109
CSO-14-8A-SZARA,0.8173849656481477,1.107953861821676
CSO-14-8B-JLLORA,0.1073601342988278,0.193351275731364
CSO-14-9A-AEDCAGO,0.2198699750882714,0.469294923691304
CSO-14-9A-HASACA,0.4791009410032934,0.564678339071315
CSO-14-9A-JSMAAL,0.2556768279839763,0.6731126389097185
CSO-14-9A-MARJA,0.222536068125299,0.3699158508380064
CSO-14-9A-SORZU,0.5062409611001298,0.9933034185592444
CSO-14-9B-ERAGA,0.4320567016920352,0.6193839411992559
CSO-14-9B-MFEGA,1.043202623152695,1.4183061587229575
CSO-15-10A-LJRAGU,-0.0400721939669377,0.1635835220391519
CSO-15-10A-MAARLO,0.3320506006673682,0.4861012279124265
CSO-15-10A-SFEGA,0.2140564546606256,0.5331334291698744
CSO-15-10B-MEBUAR,0.6885791330995281,0.7432634124391035
CSO-15-10B-YVBUAN,0.2848165267064946,0.3658253909631407
CSO-15-10C-ALBAHO,0.8035325194697819,1.4404865376219531
CSO-15-10C-SSCAMO,0.7164987022911278,1.2318572427948054
CSO-15-11C-JETALO,1.4370170736189305,2.3453149234347124
CSO-15-7B-JCRAGA,0.7383890800287941,0.945357142530454
CSO-15-8A-VBMABR,0.6103683924029991,1.0366213611274455
CSO-15-8B-KEPOGO,0.1729048353268619,0.2478391933719591
CSO-15-9B-ALRIHE,0.2560986159992852,0.3812910104708921
CSO-15-9B-AMSAGO,-0.0206464592757686,0.0490590022878183
CSO-15-9B-JCAPA,0.1969428290156832,0.3924173883217531
