feature,mean_coef,std_coef,frac_nonzero
z_pe_T2W10,2.5161402478903003,1.1386163048041087,1.0
z_cc_T2W20,-2.1635393317775184,0.53897854551851,1.0
z_l2_T2W10,1.2946054436554484,1.0604275806542325,1.0
