feature,mean_coef,std_coef,frac_nonzero,n_selected,frac_selected
pe_T2W40,0.21378519253388917,0.12903575416821184,1.0,400,1.0
l2_T2W40,0.19832782954055075,0.12155225286695091,1.0,400,1.0
asp_T2W40,-0.060093817498331016,0.062181288379978224,1.0,400,1.0
l1_T2W40,-0.05944176636380755,0.10668232296263462,1.0,400,1.0
edges_T2W40,0.05089027792467553,0.08479278625344726,1.0,400,1.0
diameter_T2W40,-0.050540456718062995,0.06150383491198834,1.0,400,1.0
nodes_T2W40,-0.04973206593054598,0.03293792319457276,1.0,400,1.0
atd_T2W40,0.04695896772353105,0.0360908906469523,1.0,400,1.0
lcc_T2W40,-0.04693968863763813,0.03369821411103676,1.0,400,1.0
re_T2W40,0.044431534849700416,0.06846695817428884,1.0,400,1.0
lsc_T2W40,-0.028425462618233647,0.05953629569113502,1.0,400,1.0
density_T2W40,0.028323478138047344,0.041972814626482224,1.0,400,1.0
l3_T2W40,-0.01389503558221309,0.08444626441480524,1.0,400,1.0
