feature,mean_coef,std_coef,frac_nonzero
pe_T2W10,3.4866885582478426,1.627613848110703,1.0
l2_T2W10,2.413425631451016,1.7763775528995716,1.0
l3_T2W10,-2.1473330804694495,1.6551437564471487,1.0
nodes_T2W10,-0.07232965202532736,0.8221074182590278,1.0
